optimizer_step,train_target_nll,train_target_nll_rolling32,learning_rate,optimizer_step_ms,finite_update
697,2.5688178894682703,2.5326587442651203,5.116845784249717e-05,118.00334602594376,True
698,2.2371291253740426,2.526046934144503,5.104548126316869e-05,120.21179124712944,True
699,2.3509274318719364,2.5221823106201526,5.092249835631352e-05,118.11775341629982,True
700,2.7264034568918922,2.524107450010348,5.079950986625645e-05,122.59173765778542,True
701,2.4353708564835106,2.511870889065875,5.067651653735607e-05,121.99407815933228,True
702,2.59447181224823,2.5147339523833523,5.0553519114000255e-05,120.16191333532333,True
703,2.2683944041664534,2.5025723614161137,5.043051834060164e-05,127.99203023314476,True
704,2.364749063551426,2.499383905497808,5.0307514961593175e-05,122.0991425216198,True
705,2.2635261240722127,2.491104326140672,5.018450972142352e-05,119.23020705580711,True
706,2.4055687001581942,2.490364173898371,5.006150336455268e-05,122.62143194675446,True
707,2.440406562369547,2.4859647128395324,4.993849663544734e-05,136.19563356041908,True
708,2.311827819006784,2.4899946642533592,4.981549027857649e-05,121.03313952684402,True
709,2.2904152926276713,2.4797826070950606,4.969248503840686e-05,119.9229396879673,True
710,2.1623807231133636,2.4693074026722854,4.956948165939837e-05,115.94938486814499,True
711,2.4189974496394027,2.4608620621115165,4.944648088599977e-05,117.09701642394066,True
712,2.6535619816114737,2.4724560866408893,4.9323483462643944e-05,118.09416487812996,True
713,2.2026899892292664,2.456211806950975,4.9200490133743565e-05,115.5138611793518,True
714,2.6889680005885936,2.4541250021860748,4.907750164368649e-05,115.25293812155724,True
715,2.598369021525328,2.4570164042353895,4.895451873683132e-05,118.41434240341187,True
716,2.8719928694067534,2.4630948397426664,4.883154215750283e-05,119.01439353823662,True
717,2.595387648452412,2.466766750102437,4.870857264998755e-05,114.44355547428131,True
718,2.4739704913990472,2.4734108169733986,4.858561095852913e-05,119.51196193695068,True
719,2.187694142460823,2.462620191260953,4.846265782732401e-05,116.9862374663353,True
720,2.5642527499830865,2.4684306345247364,4.8339714000516736e-05,119.70841139554977,True
721,2.756189719835917,2.4752602235016923,4.82167802221956e-05,115.05607515573502,True
722,2.0221797938806465,2.478332836544041,4.809385723638805e-05,116.49928987026215,True
723,2.419485827160489,2.4691738876161367,4.797094578705623e-05,116.68795719742775,True
724,2.2452006522346943,2.4546586977431275,4.784804661809244e-05,117.36852303147316,True
725,2.6606930996636926,2.4631867116787447,4.7725160473314685e-05,118.17590892314911,True
726,2.1102835419615347,2.4412988315979476,4.7602288096462115e-05,116.83229729533195,True
727,2.456580827927448,2.442640717556685,4.747943023119058e-05,116.54526367783546,True
728,2.9665171003341673,2.447293880271829,4.7356587621068075e-05,116.14280194044113,True
729,2.0494239989747394,2.4310628211939047,4.7233761009570315e-05,114.92248624563217,True
730,2.164330523064796,2.428787864871751,4.711095114007609e-05,114.70917984843254,True
731,2.6895648267242933,2.4393702834608746,4.698815875586301e-05,115.46903103590012,True
732,2.2371715940075156,2.4240817877457346,4.686538460010268e-05,118.9751923084259,True
733,2.437696426772,2.4241544618172526,4.674262941585657e-05,114.61386829614639,True
734,2.952750625124403,2.435350674719629,4.661989394607116e-05,119.8720820248127,True
735,2.2259270199657193,2.4340235689633545,4.6497178933573754e-05,115.89240655303001,True
736,2.7058039460863386,2.444681534042573,4.637448512106772e-05,116.2823997437954,True
737,2.3128640779199445,2.4462233451003215,4.625181325112823e-05,113.22939395904541,True
738,2.2176408473183127,2.440350599699073,4.6129164066197556e-05,117.3478215932846,True
739,2.474352299497369,2.4414114039843184,4.600653830858077e-05,115.392055362463,True
740,2.649602782726288,2.451966871600547,4.5883936720441035e-05,118.32920089364052,True
741,2.305097255213507,2.452425682931363,4.576136004379538e-05,116.97298288345337,True
742,2.3282383869254524,2.4576087349254863,4.563880902050992e-05,114.10695686936378,True
743,2.0163457875556134,2.4450258704853667,4.551628439229564e-05,121.16024643182755,True
744,2.4452686111132302,2.438516702657296,4.539378690070364e-05,120.87506800889969,True
745,2.2959925089877076,2.4414324063997412,4.527131728712093e-05,117.80636385083199,True
746,2.1111083683354894,2.423374292891836,4.514887629276564e-05,115.89442193508148,True
747,2.1614951107693816,2.4097219831807166,4.502646465868284e-05,117.26697534322739,True
748,2.2150116032296485,2.3891913186126885,4.490408312573978e-05,116.29599705338478,True
749,3.1811885833740234,2.4074975978289928,4.478173243462162e-05,118.25644224882126,True
750,2.5227101126382516,2.4090207109927206,4.465941332582677e-05,115.70611968636513,True
751,2.3443513207319304,2.4139162478137024,4.453712653966257e-05,121.6934472322464,True
752,2.600245855575384,2.4150410323634617,4.4414872816240735e-05,116.68102070689201,True
753,2.6098565846158746,2.410468121887831,4.4292652895472795e-05,120.04682049155235,True
754,2.231351172129313,2.4170047274581066,4.417046751706582e-05,117.98335239291191,True
755,2.6197151856392806,2.4232618949105813,4.4048317420517675e-05,118.78614872694016,True
756,2.712083673477173,2.4378519893244004,4.392620334511284e-05,117.59549751877785,True
757,3.223151860992765,2.4554288256159396,4.3804126029917645e-05,117.01779812574387,True
758,2.685324994823601,2.473398871017878,4.368208621377608e-05,116.97931215167046,True
759,2.1992456618650458,2.4653571470784215,4.3560084635305034e-05,118.42070892453194,True
760,2.818037690185919,2.4607171655112836,4.343812203289011e-05,124.24872070550919,True
761,2.614433061576889,2.478373698717604,4.331619914468087e-05,117.66791716217995,True
762,2.3699338796891665,2.484798803612108,4.319431670858669e-05,118.38521808385849,True
763,2.7456309326359483,2.4865508694218477,4.307247546227195e-05,115.49848690629005,True
764,2.263519858099093,2.4873742526747122,4.295067614315188e-05,115.9692257642746,True
765,2.593795014707834,2.4922523335476967,4.282891948838783e-05,123.24096262454987,True
766,2.193953723907471,2.468539930384665,4.2707206234883036e-05,114.15818706154823,True
767,2.6412239089069596,2.4815179581640763,4.258553711927799e-05,116.64072796702385,True
768,2.605276099631661,2.4783764629623732,4.2463912877946104e-05,113.4154237806797,True
769,2.7669491840131357,2.4925666225277894,4.2342334246989145e-05,118.47658082842827,True
770,2.111630819177115,2.48925380914838,4.222080196223288e-05,114.10973966121674,True
771,2.5048383706575863,2.4902064988721406,4.209931675922254e-05,114.22804370522499,True
772,2.6259193575900532,2.4894663918366433,4.1977879373218444e-05,118.52781474590302,True
773,2.468813778498234,2.4945825331892877,4.185649053919147e-05,118.08868497610092,True
774,2.500569342797802,2.4999678755603014,4.173515099181868e-05,116.88126996159554,True
775,2.2926453110717593,2.508602235670182,4.16138614654788e-05,118.24268102645874,True
776,2.090145586449423,2.4975046411494475,4.149262269424788e-05,116.03628098964691,True
777,2.472398599867004,2.5030173314894313,4.137143541189471e-05,114.58627879619598,True
778,2.675379670801617,2.520650809691503,4.125030035187653e-05,117.14881286025047,True
779,2.0107144645104804,2.515938914495905,4.1129218247334436e-05,121.46775424480438,True
780,2.2478817887812355,2.5169661077943886,4.1008189831089105e-05,119.43657696247101,True
781,2.8472843011220297,2.506531598974007,4.088721583563622e-05,117.79047548770905,True
782,1.9764301632389878,2.4894603505552766,4.076629699314213e-05,115.3397187590599,True
783,3.1570829043443176,2.51485821254316,4.064543403543936e-05,120.54886668920517,True
784,2.0504896451445185,2.49767833096719,4.0524627694022234e-05,117.72715672850609,True
785,2.8789469401041665,2.506087404576192,4.040387870004237e-05,114.10701274871826,True
786,2.1212458950100523,2.5026466146662045,4.028318778430436e-05,116.65255948901176,True
787,2.4077363121203885,2.4960222748687357,4.016255567726126e-05,120.44202163815498,True
788,2.2418754558230556,2.4813282680670454,4.00419831090102e-05,119.28870528936386,True
789,2.2175615597825025,2.4499035711542234,3.992147080928798e-05,115.3654232621193,True
790,2.420026217691997,2.4416129843688594,3.980101950746663e-05,120.2879436314106,True
791,2.5167628321154365,2.451535395939189,3.9680629932549014e-05,116.60794541239738,True
792,2.348146249967463,2.436851288432365,3.956030281316439e-05,112.99040168523788,True
793,2.9533159966235396,2.4474413801525685,3.9440038877564025e-05,120.68953365087509,True
794,2.3793746619251186,2.4477364045974497,3.9319838853616805e-05,114.7293969988823,True
795,2.5105370725138805,2.440389721468634,3.919970346880477e-05,116.08413234353065,True
796,3.005987591795869,2.4635918381466553,3.907963345021878e-05,116.65038764476776,True
797,2.4040922462940215,2.4576636266337317,3.8959629524554045e-05,116.37230962514877,True
798,2.303534381183577,2.4610880221736124,3.88396924181058e-05,120.10671943426132,True
799,2.1394175524152192,2.4454065735332478,3.871982285676484e-05,121.60193175077438,True
800,3.3649438836357812,2.4691461917833806,3.86000215660132e-05,117.04111471772194,True
801,2.241639327119898,2.452730258755466,3.8480289270919675e-05,130.62771782279015,True
802,2.93253885313522,2.4783836348166517,3.836062669613552e-05,114.41302672028542,True
803,2.5174057937107204,2.4787763667870593,3.8241034565889995e-05,116.17913469672203,True
804,2.3911987301931217,2.4714413471808996,3.812151360398604e-05,114.57358300685883,True
805,2.445978351614692,2.47072774009078,3.8002064533795835e-05,128.59920784831047,True
806,2.5438658500589977,2.4720807559426845,3.7882688078256476e-05,136.4281289279461,True
807,2.4007943350335825,2.475460412941487,3.7763384959865564e-05,113.94119262695312,True
808,2.6535611773679357,2.4930671501576853,3.764415590067686e-05,116.83075875043869,True
809,2.396013943075437,2.490680129632949,3.7525001622295875e-05,116.51305481791496,True
810,2.5012886330888078,2.4852397847044188,3.7405922845875555e-05,115.65260961651802,True
811,2.4835545199257987,2.5000160364361506,3.728692029211184e-05,116.8496385216713,True
812,2.814779742264453,2.517731597482495,3.7167994681239425e-05,120.32103911042213,True
813,2.0818876014358696,2.4938129506173112,3.704914673302724e-05,121.83194980025291,True
814,2.8092325932638986,2.5198380265555897,3.6930377166774274e-05,114.56234753131866,True
815,2.6016988158226013,2.5024822737892833,3.681168670130503e-05,117.10545048117638,True
816,2.4406950903235014,2.514676193951132,3.669307605496537e-05,120.1937310397625,True
817,2.816243879809351,2.5127167233169274,3.657454594561797e-05,117.12168157100677,True
818,2.6088885391459744,2.5279555559461784,3.645609709063819e-05,121.34658917784691,True
819,2.35235730047976,2.526224961832412,3.633773020690947e-05,116.89431592822075,True
820,2.5118168757106716,2.5346606312039057,3.62194460108193e-05,118.56647208333015,True
821,2.2036326904554624,2.5342253540374315,3.610124521825459e-05,116.93192273378372,True
822,2.5312563030025625,2.537701294203387,3.5983128544597564e-05,125.74625760316849,True
823,2.35618508292968,2.5326832395413277,3.586509670472126e-05,121.34680151939392,True
824,2.1152965510632358,2.525406686450566,3.574715041298535e-05,116.24467745423317,True
825,1.9557807374568212,2.494233709601602,3.562929038323168e-05,118.31304430961609,True
826,2.611922287940979,2.5015008229145934,3.5511517328780094e-05,116.90869927406311,True
827,2.248005308167783,2.4932967052787802,3.539383196242393e-05,116.34575203061104,True
828,2.5023484284850372,2.4775579814253206,3.527623499642595e-05,118.20629984140396,True
829,2.392721820685823,2.4772026556250637,3.515872714251376e-05,118.84890869259834,True
830,2.1058093416556884,2.471023748139828,3.504130911187573e-05,116.38754233717918,True
831,2.4933739606245062,2.48208488589637,3.492398161515655e-05,121.09183147549629,True
832,2.7142921154108426,2.461752018139336,3.4806745362453004e-05,126.63504481315613,True
833,2.1954513714637285,2.460308644525071,3.4689601063309604e-05,121.75371497869492,True
834,2.452499845265094,2.445307425529137,3.45725494267144e-05,114.7049032151699,True
835,2.60027682960932,2.4478971454009724,3.445559116109454e-05,119.6548379957676,True
836,2.0652507751821036,2.437711271806876,3.433872697431211e-05,116.28495901823044,True
837,2.556344445173939,2.4411602122306135,3.4221957573659854e-05,118.13389509916306,True
838,2.3219324550273255,2.4342247936358774,3.410528366585675e-05,120.03450095653534,True
839,2.6407284262359783,2.441722733985955,3.398870595704391e-05,115.30068144202232,True
840,2.503498489071864,2.4370332749766987,3.3872225152780145e-05,119.09734085202217,True
841,2.730825697934186,2.4474961423160266,3.375584195803788e-05,120.06634846329689,True
842,2.3390349266172827,2.442425713988797,3.3639557077198655e-05,119.63509768247604,True
843,2.3891801015361325,2.439476513414121,3.3523371214049114e-05,115.86553603410721,True
844,2.391025939158031,2.426234207067054,3.340728507177651e-05,119.25217136740685,True
845,2.9555270315670388,2.453535439258644,3.3291299352964655e-05,122.80849739909172,True
846,2.5896628931949013,2.4466738861314923,3.3175414759589487e-05,116.88017472624779,True
847,3.017406735450599,2.4596647586198657,3.305963199301497e-05,118.90951171517372,True
848,2.4179209581641263,2.458953066989878,3.2943951753988744e-05,122.2466193139553,True
849,2.2001133433977764,2.439698987727013,3.282837474263796e-05,121.12390249967575,True
850,3.1581542311974293,2.4568635406036208,3.271290165846498e-05,118.42154711484909,True
851,2.3874256182573514,2.4579594255341704,3.259753320034319e-05,117.73774772882462,True
852,2.712712452162144,2.4642374122982744,3.2482270066512724e-05,117.5919845700264,True
853,2.6401882767677307,2.4778797743705354,3.236711295457631e-05,119.10832673311234,True
854,2.3912437118467738,2.4735043808969266,3.225206256149497e-05,118.00407618284225,True
855,2.25534653378104,2.4703531762360313,3.213711958358384e-05,116.39324575662613,True
856,2.3370457773437043,2.47728283955729,3.202228471650796e-05,116.87623336911201,True
857,2.2291662664470557,2.485826137338236,3.1907558655278055e-05,118.2020902633667,True
858,2.354260350880998,2.4777742018051043,3.1792942094246314e-05,115.18700793385506,True
859,2.6687466502189636,2.490922368744208,3.167843572710223e-05,123.16196784377098,True
860,2.044129988567977,2.476603042496791,3.156404024686833e-05,116.06505140662193,True
861,2.4710153854345975,2.4790497163951812,3.144975634589607e-05,116.77857860922813,True
862,2.1017655001746283,2.4789233463488927,3.1335584715861576e-05,120.26826664805412,True
863,2.2083982574483736,2.470017855624633,3.1221526047761495e-05,118.18554624915123,True
864,2.605197163675562,2.4666086383829082,3.110758103190876e-05,125.85114687681198,True
865,2.5841573888098286,2.478755701424973,3.099375035792851e-05,133.89242440462112,True
866,2.6196595322002065,2.4839794416416936,3.08800347147538e-05,123.89002367854118,True
867,2.56873815295137,2.482993857996135,3.076643479062153e-05,117.71326512098312,True
868,3.0424526276126986,2.5135314158846,3.065295127306822e-05,118.70628595352173,True
869,2.489626360478374,2.5114464757378556,3.0539584848925874e-05,114.93179947137833,True
870,2.2018481222066013,2.507693840337211,3.042633620431779e-05,115.25073274970055,True
871,2.682185485496284,2.5089893734390927,3.0313206024654482e-05,119.03804168105125,True
872,2.8347828813961575,2.5193420106992335,3.0200194994629437e-05,116.6190505027771,True
873,2.900281780805343,2.5246375132889654,3.008730379821505e-05,117.52662435173988,True
874,2.2710155248641968,2.522511906984178,2.9974533118658422e-05,121.28075957298279,True
875,1.9983302099364144,2.5102978478716835,2.9861883638477284e-05,119.38025802373886,True
876,2.2201694028322088,2.504958581111495,2.974935603945581e-05,117.63773486018181,True
877,2.791470036968108,2.499831800030279,2.9636951002640544e-05,125.54270774126053,True
878,1.8539511203765868,2.4768408071297046,2.952466920833622e-05,122.54748120903969,True
879,2.8506354204443998,2.4716292035357554,2.941251133610171e-05,120.02914398908615,True
880,2.688501762755123,2.48008485367923,2.9300478064745845e-05,118.72640252113342,True
881,2.3723222127086236,2.485466380845196,2.9188570072323385e-05,120.05258724093437,True
882,2.5155561713524808,2.465385191475036,2.9076788036130776e-05,118.32290887832642,True
883,2.3873659813042845,2.4653833278202484,2.8965132632702274e-05,119.08185854554176,True
884,2.5958409108472673,2.461731092154153,2.885360453780562e-05,115.11219665408134,True
885,2.8152647771333394,2.4672022327905836,2.8742204426438085e-05,118.75101178884506,True
886,2.454332343081838,2.4691737525166673,2.8630932972822332e-05,121.50948122143745,True
887,2.600811030975608,2.4799695180540056,2.8519790850402407e-05,124.25198778510094,True
888,2.3602215686401764,2.4806937615320237,2.8408778731839548e-05,122.06043675541878,True
889,2.4713221083987844,2.4882611315930205,2.82978972890082e-05,116.09060689806938,True
890,2.316105091912406,2.4870687797502598,2.8187147192991915e-05,123.70819970965385,True
891,3.0211359897773424,2.498080946611452,2.8076529114079343e-05,115.41461199522018,True
892,1.9235975621110302,2.4943143082846717,2.7966043721760065e-05,118.9044676721096,True
893,3.399091164749789,2.5233166763882764,2.7855691684720652e-05,119.26856637001038,True
894,2.6587327456324354,2.5407219028088264,2.774547367084055e-05,119.15107443928719,True
895,2.678707142809888,2.555419055476378,2.7635390347188094e-05,121.46924436092377,True
896,2.3732714127686063,2.548171375760532,2.752544238001642e-05,115.388885140419,True
897,2.0026234106584027,2.5299984389433092,2.741563043475943e-05,117.02755466103554,True
898,2.2238994676075623,2.517630936924789,2.7305955176027798e-05,113.97728696465492,True
899,2.474462120621293,2.514684810914474,2.7196417267604978e-05,119.16550248861313,True
900,2.8462058714966276,2.5085520997858453,2.708701737244309e-05,115.09765684604645,True
901,2.234598411300968,2.500582476374049,2.6977756152658984e-05,114.55085501074791,True
902,2.529101328416304,2.510809139068101,2.686863426953017e-05,122.50591814517975,True
903,2.187974433452762,2.4953650436917485,2.675965238349095e-05,118.3331124484539,True
904,2.494042682647705,2.484716912480863,2.6650811154128242e-05,114.95008692145348,True
905,2.024950069350165,2.4573627964978897,2.65421112401777e-05,115.50775170326233,True
906,2.4652054444544733,2.463431231485089,2.6433553299519685e-05,118.10874193906784,True
907,2.0618310241059885,2.465415631927897,2.6325137989175353e-05,115.28739333152771,True
908,2.0743849582450333,2.4608598680345466,2.621686596530255e-05,113.72002586722374,True
909,2.4250647562002046,2.4494097030105593,2.6108737883191968e-05,118.71057003736496,True
910,2.3582807918267745,2.4651700052433796,2.600075439726308e-05,119.94672194123268,True
911,2.589847134053707,2.4570203712936802,2.5892916161060287e-05,119.23431232571602,True
912,2.127459558759417,2.4394878024188102,2.578522382724886e-05,116.80204793810844,True
913,2.2903436306544713,2.4369259717296217,2.567767804761102e-05,114.56694826483727,True
914,2.0321678698062895,2.4218200873063154,2.557027947304201e-05,118.14464256167412,True
915,2.2204129981117013,2.416602806581551,2.5463028753546192e-05,115.6006008386612,True
916,2.1687715197328346,2.403256888109226,2.5355926538233022e-05,123.87469783425331,True
917,2.391384057226898,2.390010615612141,2.5248973475313176e-05,116.4635680615902,True
918,2.0868306964453014,2.378526189154755,2.514217021209463e-05,123.33592399954796,True
919,2.5430172052276268,2.376720132100118,2.503551739497876e-05,117.04505234956741,True
920,2.1102220947678023,2.368907648541608,2.4929015669456345e-05,115.9375011920929,True
921,1.9716833490359633,2.35329393731152,2.4822665680103753e-05,118.73668804764748,True
922,2.0853285164367863,2.3460821693279,2.471646807057902e-05,118.66731941699982,True
923,2.689226471859476,2.335709996892973,2.4610423483617907e-05,118.7896840274334,True
924,2.329187864925772,2.348384693855934,2.4504532561030057e-05,113.84895071387291,True
925,1.9583605894675622,2.3033618633783703,2.4398795943695067e-05,117.79491603374481,True
926,2.618891575119712,2.302116826799846,2.4293214271558717e-05,126.65899097919464,True
927,2.248055746274836,2.2886589706581333,2.418778818362894e-05,115.9825287759304,True
928,2.4262843237982854,2.290315624127814,2.408251831797206e-05,123.67298826575279,True
929,2.8133625804253346,2.315651223183025,2.397740531170888e-05,120.21106854081154,True
930,2.323673031849568,2.3187691470655807,2.3872449801010906e-05,116.96202680468559,True
931,1.8986381440429214,2.300774647797496,2.3767652421096394e-05,119.69346925616264,True
932,2.879359724862235,2.3018107057151695,2.3663013806226548e-05,114.76857215166092,True
933,1.8875391630782294,2.2909651042082118,2.3558534589701693e-05,116.39042943716049,True
934,2.1735159982111036,2.2798530626393045,2.345421540385747e-05,115.26262760162354,True
935,2.1906839293010987,2.2799377343845606,2.3350056880060922e-05,119.5564866065979,True
936,2.5409371904988105,2.281403187754904,2.3246059648706737e-05,112.87051439285278,True
937,2.261958741560215,2.2888097087614625,2.3142224339213408e-05,120.38768455386162,True
938,2.0927634111014743,2.2771708952191716,2.303855158001949e-05,116.73777177929878,True
939,2.830712564920975,2.3011984433696284,2.2935041998579676e-05,117.69957467913628,True
940,2.5702481156303767,2.316694167037923,2.2831696221361093e-05,123.5702596604824,True
941,2.4519139578848175,2.3175332045905606,2.2728514873839456e-05,124.4012750685215,True
942,2.3055902745697523,2.315886625926268,2.2625498580495396e-05,121.91461399197578,True
943,2.329811313448573,2.307760506532361,2.2522647964810438e-05,117.87864938378334,True
944,2.263381471236547,2.312008066297281,2.2419963649263542e-05,116.53050035238266,True
945,2.2322322301615296,2.310192085031872,2.2317446255327057e-05,119.81246247887611,True
946,2.49501037174428,2.324655913217427,2.221509640346319e-05,118.50374937057495,True
947,2.405272673992884,2.3304327780887064,2.2112914713120004e-05,116.36384949088097,True
948,2.368137647166397,2.336662969571009,2.2010901802727922e-05,119.02885511517525,True
949,2.4359196807905943,2.3380547078073732,2.1909058289695793e-05,121.22193723917007,True
950,2.1111751475504468,2.338815471904411,2.1807384790407314e-05,117.94333532452583,True
951,2.4549703456946377,2.3360640075440102,2.170588192021708e-05,115.24603515863419,True
952,2.0303893488916485,2.3335692342353838,2.1604550293447124e-05,120.29090523719788,True
953,2.2614002235328097,2.3426228865634044,2.1503390523382987e-05,117.87116900086403,True
954,2.0862433275868817,2.342651474411852,2.140240322227017e-05,116.48423969745636,True
955,2.3656578036241753,2.332539953529505,2.1301589001310224e-05,115.89954420924187,True
956,2.7120753848150874,2.344505188526057,2.120094847065729e-05,114.52282965183258,True
957,2.2520402049460606,2.3536826765097487,2.1100482239414215e-05,116.72884970903397,True
958,1.9355406526885282,2.3323279601837754,2.100019091562902e-05,115.98318815231323,True
959,2.5733770597271803,2.342494251229155,2.090007510629102e-05,127.34152376651764,True
960,2.375777262483718,2.3409159055630653,2.0800135417327387e-05,117.75189638137817,True
961,2.7310901106449594,2.338344890882425,2.0700372453599305e-05,124.96069818735123,True
962,2.544575873093727,2.345248104671313,2.0600786818898388e-05,118.36088821291924,True
963,2.1334610610473446,2.3525863208277116,2.0501379115942987e-05,116.88069626688957,True
964,2.6433534082912264,2.345211123434865,2.040214994637461e-05,119.98948454856873,True
965,1.8698112337212813,2.344657125642456,2.0303099910754192e-05,120.14413252472878,True
966,2.0978870698193597,2.342293721630213,2.020422960855851e-05,122.42080271244049,True
967,2.3762167767116003,2.3480916231117988,2.0105539638176553e-05,120.33464014530182,True
968,2.375547651708479,2.3429232000246003,2.0007030596905906e-05,116.78599193692207,True
969,2.376838717491004,2.3465131992724366,1.990870308094911e-05,119.22767385840416,True
970,2.1189828257669103,2.347332555980742,1.9810557685410064e-05,123.11575189232826,True
971,2.3448653542078457,2.3321498306459603,1.9712595004290413e-05,124.33680891990662,True
972,2.2696357522692,2.322755694290919,1.961481563048603e-05,124.84176456928253,True
973,2.4506159628692425,2.32271513194668,1.951722015578329e-05,121.7067651450634,True
974,1.8604221258407985,2.3088036272989,1.941980917085559e-05,124.72790479660034,True
975,3.0309387324731563,2.3307138591434153,1.932258326525975e-05,119.62062120437622,True
976,2.0585872854505265,2.324314040837592,1.9225543027432448e-05,131.34590908885002,True
977,2.5391387170137363,2.333904868551727,1.9128689044686648e-05,114.6010234951973,True
978,2.466724028899556,2.3330209203378303,1.903202190320803e-05,122.02321365475655,True
979,2.9305395866905513,2.34943551135963,1.893554218805147e-05,119.61130425333977,True
980,2.3971845682929542,2.350343227644842,1.8839250483137528e-05,115.89940637350082,True
981,2.5903221972286703,2.355168306283531,1.874314737124883e-05,123.05842339992523,True
982,2.2164718848240526,2.3584588293233253,1.86472334340266e-05,115.7863587141037,True
983,2.4692719790670608,2.3589057553662087,1.855150925196712e-05,115.29827490448952,True
984,1.8570788738339445,2.3534898030206506,1.845597540441826e-05,120.60724571347237,True
985,2.842062782673609,2.371635507993801,1.8360632469575905e-05,121.28464877605438,True
986,2.52691119976258,2.385406378999292,1.8265481024480487e-05,122.45508655905724,True
987,2.118699833086342,2.3776889424199794,1.8170521645013478e-05,118.0654987692833,True
988,2.8418092638254167,2.3817431261390425,1.807575490589397e-05,114.54702168703079,True
989,2.4499246583265415,2.3879270153071843,1.79811813806751e-05,120.36900967359543,True
990,2.6455044854771006,2.4101133850818286,1.788680164174063e-05,114.14306238293648,True
991,2.324077590209682,2.4023227766594033,1.7792616260301475e-05,123.1120228767395,True
992,2.468837931666071,2.405230922571363,1.769862580639228e-05,120.66876515746117,True
993,2.307577355059585,2.391996148959322,1.7604830848867905e-05,124.75410103797913,True
994,3.0877010822296143,2.4089688117448134,1.7511231955400016e-05,120.74297666549683,True
995,2.227522506088507,2.411908231902345,1.7417829692473636e-05,122.82756716012955,True
996,2.2142423543524234,2.398498511466755,1.732462462538379e-05,121.99445813894272,True
997,2.175397038459778,2.40804806786484,1.723161731823195e-05,120.7687221467495,True
998,2.277975511260149,2.4136758316598588,1.713880833392273e-05,119.98474970459938,True
999,2.375139800899,2.413642176165709,1.704619823416041e-05,120.46107277274132,True
1000,2.394791796899611,2.4142435557029245,1.6953787579445635e-05,117.58997291326523,True
1001,2.0564302507933085,2.4042307911186214,1.6861576929071892e-05,121.74069881439209,True
1002,2.486293794071607,2.415709258878138,1.676956684112221e-05,115.73082208633423,True
1003,2.2796828005048964,2.4136723040749217,1.667775787246575e-05,119.07593905925751,True
1004,2.1167675493753446,2.408895172734489,1.6586150578754506e-05,129.0261745452881,True
1005,2.6054088450766897,2.4137324503034847,1.6494745514419775e-05,118.64113062620163,True
1006,2.1725521597472377,2.423486513863068,1.6403543232668994e-05,124.50340762734413,True
1007,2.0403203989869807,2.392529690941629,1.63125442854823e-05,117.92515963315964,True
1008,2.341630628503905,2.4013747954120532,1.6221749223609168e-05,119.97568979859352,True
1009,2.6132815585416904,2.403691759209792,1.613115859656511e-05,132.67143443226814,True
1010,2.3403171446588305,2.3997415440772727,1.6040772952628334e-05,124.90571662783623,True
1011,2.3629134259905133,2.3820032265553976,1.5950592838836488e-05,158.44697877764702,True
1012,2.1705903666360036,2.374922157753616,1.586061880098324e-05,124.11536276340485,True
1013,2.3310138589662053,2.366818772182924,1.5770851383615067e-05,132.807407528162,True
1014,2.649558830812487,2.380352739245069,1.5681291130027886e-05,122.88489565253258,True
1015,2.6478391578811373,2.3859329635830164,1.5591938582263864e-05,125.17937645316124,True
1016,2.653024660050869,2.4108062694023005,1.550279428110803e-05,122.54100292921066,True
1017,2.2263492200432755,2.391565220570101,1.541385876608507e-05,123.4312616288662,True
1018,2.27292110510399,2.383628030112021,1.5325132575456015e-05,119.2847192287445,True
1019,2.3323534401980313,2.390304705334259,1.5236616246215062e-05,120.68668752908707,True
1020,2.5724950584710813,2.381888636416946,1.5148310314086233e-05,124.97631460428238,True
1021,2.0554874128924157,2.3695624724971367,1.506021531352017e-05,119.59853023290634,True
1022,2.0092620911986327,2.3496798976759408,1.49723317776909e-05,119.8449581861496,True
1023,2.098714917205101,2.342637314144554,1.488466023849267e-05,122.48789519071579,True
1024,2.4221679245293473,2.341178876421523,1.4797201226536555e-05,116.46000668406487,True
1025,2.706267705430155,2.3536379498706026,1.4709955271147474e-05,118.57707798480988,True
1026,2.151547013655217,2.3243831352276487,1.4622922900360787e-05,124.48576092720032,True
1027,2.6294209384385434,2.3369424612385927,1.4536104640919267e-05,116.47898703813553,True
1028,2.4176417704088142,2.343298692990359,1.4449501018269717e-05,123.35547432303429,True
1029,2.4470694735243512,2.351788456586121,1.436311255656001e-05,128.5206377506256,True
1030,2.2274732545295857,2.350210261063296,1.427693977863574e-05,127.83217430114746,True
1031,2.1563271815518297,2.3433723667086923,1.419098320603719e-05,123.10808151960373,True
1032,2.6718863128276356,2.352031570331448,1.4105243358996012e-05,115.14921858906746,True
1033,2.5651451187369263,2.367928909954685,1.4019720756432286e-05,119.05955895781517,True
1034,2.2480098399115196,2.360482536387181,1.3934415915951188e-05,119.03658881783485,True
1035,2.1638030709599603,2.3568612948389074,1.3849329353840029e-05,120.05072087049484,True
1036,2.07152228855955,2.35544738043842,1.3764461585064925e-05,116.91001057624817,True
1037,2.38900696719351,2.34868482175456,1.3679813123267903e-05,123.3721487224102,True
1038,2.1485438215939294,2.347934561187273,1.3595384480763629e-05,119.92330104112625,True
